"Date","SQQQ.Open","SQQQ.High","SQQQ.Low","SQQQ.Close","SQQQ.Volume","SQQQ.Adjusted"
2023-01-13,240.25,241.199996948242,228.449996948242,229.050003051758,19872420,204.637619018555
2023-01-17,229.800003051758,232.600006103516,224.600006103516,228.100006103516,16923900,203.788848876953
2023-01-18,224,237.300003051758,220.25,236.699996948242,24557320,211.472259521484
2023-01-19,241.300003051758,247.25,238.350006103516,244.100006103516,22424520,218.083587646484
2023-01-20,239.800003051758,242.649993896484,223.350006103516,223.949996948242,21708480,200.081192016602
2023-01-23,222.199996948242,223.949996948242,206.300003051758,209.199996948242,24107240,186.903244018555
2023-01-24,213,214.100006103516,208.050003051758,210.649993896484,19163040,188.198699951172
2023-01-25,220.800003051758,226.449996948242,210.75,212.100006103516,27207540,189.494171142578
2023-01-26,204.550003051758,210.649993896484,199.600006103516,199.949996948242,24497700,178.639114379883
2023-01-27,202.850006103516,203.050003051758,190,194.25,25240460,173.546630859375
2023-01-30,200.800003051758,206.600006103516,197.850006103516,206,24035320,184.044311523438
2023-01-31,205.850006103516,206.149993896484,196.5,196.800003051758,19821180,175.824859619141
2023-02-01,197.25,201.399993896484,179.149993896484,184.199996948242,38739160,164.567779541016
2023-02-02,172.25,173.75,161,165.050003051758,43268340,147.458801269531
2023-02-03,175.350006103516,176,163.600006103516,173.350006103516,42501600,154.874176025391
2023-02-06,178,180.199996948242,173.949996948242,177.899993896484,25506060,158.939224243164
2023-02-07,178.199996948242,180.199996948242,164.899993896484,166.899993896484,38997180,149.111602783203
2023-02-08,169.149993896484,177,167.550003051758,175.800003051758,28936900,157.063049316406
2023-02-09,168.350006103516,183.350006103516,168,180.649993896484,30954300,161.396133422852
2023-02-10,184.850006103516,188.800003051758,181.050003051758,184.350006103516,31884680,164.701782226562
2023-02-13,181.800003051758,184.100006103516,174.5,175.5,21754060,156.795013427734
2023-02-14,178.550003051758,181.949996948242,170.100006103516,171.800003051758,41287180,153.489379882812
2023-02-15,175.100006103516,176.199996948242,167.699996948242,167.899993896484,24253540,150.00505065918
2023-02-16,175.949996948242,177.899993896484,169.25,177.5,31820720,158.58186340332
2023-02-17,181.649993896484,186.899993896484,180.149993896484,181.449996948242,30034360,162.110855102539
2023-02-21,188.600006103516,194.75,186,194.350006103516,25105300,173.635986328125
2023-02-22,193.350006103516,197.5,189.949996948242,194.199996948242,28246160,173.501953125
2023-02-23,187,197.75,186.649993896484,189.25,27110140,169.079528808594
2023-02-24,199.149993896484,202.350006103516,196.75,198.949996948242,31100360,177.745697021484
2023-02-27,192.300003051758,195.899993896484,189.449996948242,194.649993896484,22261620,173.903991699219
2023-02-28,196.100006103516,196.75,190.5,195.649993896484,21817060,174.797409057617
2023-03-01,196.25,202.399993896484,194.899993896484,200.350006103516,27092220,178.996505737305
2023-03-02,205.899993896484,206.5,193.899993896484,195.649993896484,25170900,174.797409057617
2023-03-03,192.149993896484,193.199996948242,183.100006103516,183.649993896484,22042400,164.076385498047
2023-03-06,181.350006103516,183.399993896484,175.75,183,23378960,163.495666503906
2023-03-07,183.050003051758,191,181.300003051758,189.800003051758,31657760,169.570907592773
2023-03-08,189.100006103516,192.699996948242,185.899993896484,187.050003051758,26522560,167.114013671875
2023-03-09,186.300003051758,198.649993896484,181.399993896484,197.25,32583640,176.22688293457
2023-03-10,196.850006103516,207.699996948242,193.75,205.399993896484,54211920,183.508239746094
2023-03-13,209.5,212.850006103516,193,200.949996948242,50442060,179.532516479492
2023-03-14,193.649993896484,195.399993896484,186.100006103516,187.300003051758,35104300,167.337387084961
2023-03-15,192.350006103516,195.149993896484,183.800003051758,184.649993896484,43552660,164.969802856445
2023-03-16,186.600006103516,187.850006103516,169.399993896484,170.100006103516,34788360,151.970565795898
2023-03-17,170.25,175.899993896484,166.199996948242,172.449996948242,33026340,154.070083618164
2023-03-20,173.75,177.550003051758,170.300003051758,170.850006103516,23279500,152.640640258789
2023-03-21,167.600006103516,170.199996948242,162.800003051758,163.699996948242,21052760,146.252685546875
2023-03-22,162.800003051758,169.5,154.899993896484,169.300003051758,35937020,151.255828857422
2023-03-23,163.149993896484,168,156.100006103516,163.449996948242,37973600,146.029296875
2023-03-24,164.25,167.949996948242,161.550003051758,161.699996948242,29678600,144.465835571289
2023-03-27,160.649993896484,166.449996948242,158.949996948242,165.050003051758,21926120,147.458801269531
2023-03-28,166.100006103516,171.600006103516,166.100006103516,167.75,22006280,149.871032714844
2023-03-29,161.699996948242,163.100006103516,157.699996948242,158.800003051758,24026080,141.874938964844
2023-03-30,155.100006103516,157.050003051758,153.399993896484,154.399993896484,23068340,137.943862915039
2023-03-31,154.149993896484,154.550003051758,146.449996948242,146.800003051758,27965060,131.153900146484
2023-04-03,149.75,151.649993896484,147.5,147.800003051758,22209620,132.047332763672
2023-04-04,147.350006103516,151.199996948242,145.899993896484,149.350006103516,22491100,133.43212890625
2023-04-05,151.100006103516,156.75,150.850006103516,154.199996948242,23719080,137.765228271484
2023-04-06,156.699996948242,158.75,150.399993896484,151.050003051758,23120760,134.950927734375
2023-04-10,155.449996948242,158,151.350006103516,151.449996948242,17587840,135.308288574219
2023-04-11,151.550003051758,155.149993896484,151.449996948242,154.399993896484,17638140,137.943862915039
2023-04-12,151.600006103516,159.300003051758,150.699996948242,158.449996948242,29122760,141.562240600586
2023-04-13,156.100006103516,156.350006103516,148.75,149.5,24712880,133.566131591797
2023-04-14,151.75,154.550003051758,147.899993896484,150.350006103516,28320700,134.325531005859
2023-04-17,151.050003051758,153.949996948242,149.550003051758,150.149993896484,19340980,134.146865844727
2023-04-18,147.100006103516,151.850006103516,146.5,150.100006103516,18288220,134.102203369141
2023-04-19,153.649993896484,153.800003051758,148.850006103516,150.350006103516,20385860,134.325531005859
2023-04-20,154.850006103516,155.899993896484,149.800003051758,154.050003051758,28336400,137.63117980957
2023-04-21,154.699996948242,157.350006103516,152.5,153.649993896484,23249060,137.273818969727
2023-04-24,154.050003051758,157.899993896484,152.050003051758,154.649993896484,21778260,138.167236328125
2023-04-25,157.149993896484,163.649993896484,156.199996948242,163.449996948242,26217440,146.029296875
2023-04-26,158.100006103516,161.449996948242,155.75,160.75,26303980,143.617095947266
2023-04-27,154.899993896484,155.949996948242,146.899993896484,147.800003051758,28396300,132.047332763672
2023-04-28,148.100006103516,149.699996948242,144.600006103516,144.800003051758,27662600,129.367080688477
2023-05-01,145.399993896484,146.75,143.399993896484,145.25,18039540,129.769088745117
2023-05-02,145.449996948242,151.5,145,149.050003051758,27511740,133.164108276367
2023-05-03,148.699996948242,152.25,144.899993896484,152.100006103516,30527060,135.889022827148
2023-05-04,152.649993896484,155.449996948242,150.949996948242,153.899993896484,27874420,137.497161865234
2023-05-05,150.699996948242,151.25,143,144.199996948242,22364600,128.831024169922
2023-05-08,144.949996948242,146.399993896484,142.75,143.199996948242,15261100,127.937576293945
2023-05-09,145.550003051758,146.449996948242,144.350006103516,146,14240580,130.439178466797
2023-05-10,142.699996948242,146.100006103516,140.100006103516,141.350006103516,27773520,126.284774780273
2023-05-11,140.800003051758,142.850006103516,139.399993896484,140.199996948242,21977340,125.25732421875
2023-05-12,139.550003051758,144.449996948242,139,141.699996948242,20297240,126.597450256348
2023-05-15,141.149993896484,143.199996948242,139.199996948242,139.5,17349300,124.631935119629
2023-05-16,140.550003051758,140.550003051758,136.850006103516,139.050003051758,19944700,124.229888916016
2023-05-17,137.800003051758,139.300003051758,133.300003051758,134.050003051758,22484880,119.762825012207
2023-05-18,133.75,133.800003051758,126.550003051758,126.900001525879,29271580,113.374862670898
2023-05-19,126.650001525879,128.949996948242,125.800003051758,127.800003051758,23163840,114.178939819336
2023-05-22,128.050003051758,128.100006103516,125.300003051758,126.5,15982140,113.017501831055
2023-05-23,128.5,131.800003051758,127.25,131.350006103516,22287780,117.350593566895
2023-05-24,133.75,135.949996948242,131.949996948242,133.350006103516,26188180,119.137413024902
2023-05-25,124.599998474121,127.650001525879,122.400001525879,124,29795760,110.78394317627
2023-05-26,122.900001525879,123,113.599998474121,114.550003051758,32864700,102.34114074707
2023-05-30,110.25,114.400001525879,109.099998474121,112.949996948242,27626560,100.911674499512
2023-05-31,114.599998474121,116.400001525879,112.599998474121,115.300003051758,25786840,103.011215209961
2023-06-01,115.349998474121,116.449996948242,109.75,111.099998474121,23540000,99.2588500976562
2023-06-02,109.449996948242,111.199996948242,107.550003051758,108.699996948242,23727540,97.114631652832
2023-06-05,108.849998474121,109.449996948242,106.099998474121,108.5,24802800,96.9359588623047
2023-06-06,109.099998474121,110.400001525879,107.699996948242,108.599998474121,18680660,97.0252914428711
2023-06-07,108.400001525879,114.800003051758,106.550003051758,114.199996948242,28169480,102.028442382812
2023-06-08,114.050003051758,114.300003051758,109.599998474121,110.25,21360400,98.4994430541992
2023-06-09,108.800003051758,110.300003051758,105.949996948242,108.949996948242,23687860,97.3379821777344
2023-06-12,107.400001525879,108.300003051758,103.300003051758,103.449996948242,20814080,92.4241790771484
2023-06-13,101.050003051758,103.900001525879,100.349998474121,101.099998474121,28266780,90.3246459960938
2023-06-14,101.099998474121,103.5,98.6999969482422,98.9000015258789,32965940,88.3591384887695
2023-06-15,100.150001525879,100.650001525879,94.3000030517578,95.6500015258789,33421280,85.4555206298828
2023-06-16,93.75,97.8000030517578,93.6500015258789,97.4499969482422,25524500,87.0636672973633
2023-06-20,98.6999969482422,100.300003051758,96.75,97.8499984741211,22267260,87.4210357666016
2023-06-21,97.5500030517578,101.300003051758,97.1999969482422,100.449996948242,25011740,89.7439270019531
2023-06-22,101.75,102.099998474121,97.0500030517578,97.0999984741211,23788920,86.7509765625
2023-06-23,100.400001525879,101.5,98.1999969482422,100.099998474121,25162840,89.4312362670898
2023-06-26,100.550003051758,104.199996948242,98.25,104.050003051758,21939420,92.9602508544922
2023-06-27,102.849998474121,103.5,98.1999969482422,98.9000015258789,23688680,88.3591384887695
2023-06-28,100.349998474121,100.449996948242,96.6999969482422,98.25,26450440,87.7784042358398
2023-06-29,98.6500015258789,100.400001525879,98.0999984741211,99,22795340,88.4484786987305
2023-06-30,96.0500030517578,96.3499984741211,93.6500015258789,94.5500030517578,24162900,84.472770690918
2023-07-03,94.0999984741211,94.9499969482422,93.4499969482422,93.9499969482422,8481380,83.9366989135742
2023-07-05,95.1999969482422,95.1999969482422,92.6500015258789,93.9499969482422,17530140,83.9366989135742
2023-07-06,96.9499969482422,98.5,95.9000015258789,96.1999969482422,20976840,85.946907043457
2023-07-07,96.5,97.4499969482422,93.9499969482422,97.25,19509480,86.8849868774414
2023-07-10,97.5500030517578,99.5999984741211,96.6500015258789,97.1500015258789,19254780,86.7956466674805
2023-07-11,96.9000015258789,98.6500015258789,95.4499969482422,95.8000030517578,17734120,85.5895309448242
2023-07-12,92.5999984741211,94.1999969482422,91.1500015258789,92.1999969482422,26583720,82.3732223510742
2023-07-13,89.9499969482422,90.4000015258789,87.0500030517578,87.6999969482422,23179480,78.3528518676758
2023-07-14,87.4000015258789,88.4000015258789,85.1500015258789,87.75,24170480,78.3975067138672
2023-07-17,87.3499984741211,87.6500015258789,84.75,85.4000015258789,17158280,76.297981262207
2023-07-18,85.8499984741211,87.1500015258789,82.3499984741211,83.3000030517578,23666480,74.4218063354492
2023-07-19,82.6500015258789,84.3000030517578,81.9000015258789,83.3000030517578,23974220,74.4218063354492
2023-07-20,85.5,90,84.5,89.25,29484160,79.7376327514648
2023-07-21,87.5999984741211,90.4499969482422,87.0500030517578,90.1500015258789,26567560,80.5417175292969
2023-07-24,89.5,91.1500015258789,88.75,89.6999969482422,16723140,80.1396865844727
2023-07-25,89.25,89.3000030517578,86.75,87.9000015258789,16743320,78.5315246582031
2023-07-26,88.75,90.5,87.6500015258789,88.8000030517578,24427700,79.3356094360352
2023-07-27,85.0500030517578,90.5999984741211,83.9000015258789,89.6500015258789,33173080,80.0950088500977
2023-07-28,86.75,87.0999984741211,84.0500030517578,84.8000030517578,31250700,75.7619400024414
2023-07-31,84.6500015258789,85.5999984741211,83.9000015258789,84.5500030517578,17238920,75.53857421875
2023-08-01,85.6500015258789,86.75,84.8000030517578,85.3000030517578,21234440,76.2086334228516
2023-08-02,87.75,91.8499984741211,87.6999969482422,90.9000015258789,35149260,81.2117919921875
2023-08-03,92.9000015258789,93,89.9499969482422,91.5999984741211,28006940,81.8371734619141
2023-08-04,90.1500015258789,93.25,88.4499969482422,92.8499984741211,32165220,82.9539489746094
2023-08-07,91.5999984741211,93.3499984741211,90.5,90.5500030517578,21629920,80.8990859985352
2023-08-08,92.5,95.25,92.5,92.9499969482422,23970020,83.0432968139648
2023-08-09,92.75,96.6500015258789,92.6500015258789,96,28504400,85.7682189941406
2023-08-10,93.75,96.8499984741211,91.0500030517578,95.6500015258789,35500860,85.4555206298828
2023-08-11,97.8000030517578,98.75,96.1999969482422,97.5500030517578,26865660,87.1530303955078
2023-08-14,98.25,98.8499984741211,94.25,94.3000030517578,26686460,84.2494049072266
2023-08-15,95.1500015258789,97.9000015258789,94.5,97.3000030517578,23359000,86.9296722412109
2023-08-16,97.8499984741211,100.599998474121,96.5999984741211,100.5,27358820,89.7886047363281
2023-08-17,99.4499969482422,104.300003051758,99.1999969482422,103.900001525879,29268240,92.8262252807617
2023-08-18,106.900001525879,107.400001525879,103.25,104.400001525879,32886180,93.2729415893555
2023-08-21,103.150001525879,103.599998474121,98.8000030517578,99.3499984741211,26818820,88.7611770629883
2023-08-22,97.3499984741211,100.449996948242,97.25,99.9000015258789,23879540,89.2525482177734
2023-08-23,98.9499969482422,99.1500015258789,94.3000030517578,95.1500015258789,26474560,85.0088119506836
2023-08-24,92.5999984741211,101.599998474121,92.5,101.550003051758,30493220,90.7266998291016
2023-08-25,100.800003051758,103.75,97.6500015258789,99.0999984741211,42804560,88.5378112792969
2023-08-28,96.75,99,96.1500015258789,96.9000015258789,22130720,86.5722961425781
2023-08-29,97.1500015258789,97.4000015258789,90.3499984741211,90.6999969482422,27353080,81.0330963134766
2023-08-30,90.5500030517578,91.3499984741211,88.75,89.1500015258789,23872160,79.648307800293
2023-08-31,89.3000030517578,89.3000030517578,87.25,88.5500030517578,20754940,79.1122589111328
2023-09-01,86.8499984741211,89.9499969482422,86.5500030517578,88.8499984741211,22689860,79.3802719116211
2023-09-05,89.5,90.1500015258789,87.6999969482422,88.5999984741211,17754480,79.1569137573242
2023-09-06,89.1500015258789,92.4000015258789,88.9499969482422,90.9000015258789,24212480,81.2117919921875
2023-09-07,94.4000015258789,95.1999969482422,92.5,93.0500030517578,23693340,83.1326446533203
2023-09-08,93.1500015258789,93.5,91,92.6999969482422,19795060,82.819938659668
2023-09-11,90.4499969482422,91.9499969482422,89.0999984741211,89.4499969482422,19246580,79.9163208007812
2023-09-12,90.6999969482422,92.75,89.75,92.4499969482422,19138340,82.5965805053711
2023-09-13,92.4000015258789,93.25,90.25,91.5,24155500,81.7478332519531
2023-09-14,90.3499984741211,91.8499984741211,88.6500015258789,89.4000015258789,24406540,79.8716583251953
2023-09-15,90.4000015258789,94.6999969482422,90.0999984741211,94.0999984741211,24726500,84.0707244873047
2023-09-18,94.8000030517578,95.0500030517578,92.9000015258789,93.75,17773440,83.7580184936523
2023-09-19,94.8499984741211,96.8000030517578,93.8499984741211,94.4499969482422,21439640,84.3834228515625
2023-09-20,92.0999984741211,96.9000015258789,91.75,96.8000030517578,23564780,87.9922027587891
2023-09-21,100,102.5,99.3499984741211,102.400001525879,28483420,93.082649230957
2023-09-22,100.900001525879,102.650001525879,99.0500030517578,102.349998474121,26777140,93.0371932983398
2023-09-25,103.25,104.150001525879,100.849998474121,100.900001525879,22981980,91.7191314697266
2023-09-26,103.199996948242,106.400001525879,102.75,105.5,23867300,95.9005813598633
2023-09-27,104.599998474121,108.150001525879,103.099998474121,104.75,30621180,95.2188186645508
2023-09-28,105.800003051758,106.599998474121,100.449996948242,102.400001525879,28304880,93.082649230957
2023-09-29,99.4499969482422,103.349998474121,98.1999969482422,102.199996948242,32560020,92.9008483886719
2023-10-02,102.050003051758,102.599998474121,98.5,99.75,25440780,90.6737747192383
2023-10-03,101.849998474121,106.400001525879,100,105.050003051758,27366460,95.4915313720703
2023-10-04,104.300003051758,104.75,100,100.849998474121,29788320,91.6736831665039
2023-10-05,100.949996948242,104.800003051758,100.599998474121,101.849998474121,24060900,92.5826950073242
2023-10-06,104.5,105.25,95.8000030517578,96.8000030517578,36229400,87.9922027587891
2023-10-09,98.6999969482422,99.9000015258789,94.8499984741211,95.3000030517578,22792800,86.6286849975586
2023-10-10,95.0999984741211,95.5,91.6500015258789,93.8000030517578,23177060,85.2651672363281
2023-10-11,92.8000030517578,94.1500015258789,91.6500015258789,91.8499984741211,23688800,83.4925918579102
2023-10-12,91.5500030517578,94.6999969482422,90.1999969482422,92.9499969482422,29798000,84.4925079345703
2023-10-13,92.4499969482422,97.5500030517578,92.0500030517578,96.5,31698740,87.7194900512695
2023-10-16,95.4000015258789,95.5999984741211,92.4000015258789,93.1999969482422,22063060,84.7197494506836
2023-10-17,96,97.6500015258789,92.9000015258789,94.1500015258789,27631000,85.5833129882812
2023-10-18,96.1999969482422,99,94.4499969482422,98.0500030517578,28999020,89.1284637451172
2023-10-19,96.9499969482422,101.5,95.9499969482422,100.800003051758,39809960,91.6282348632812
2023-10-20,101.349998474121,105.599998474121,100.849998474121,105.400001525879,32424320,95.809684753418
2023-10-23,106.699996948242,108.599998474121,101.300003051758,104.5,32130060,94.9915771484375
2023-10-24,102.949996948242,104.5,100.849998474121,101.550003051758,25917780,92.3099899291992
2023-10-25,103.650001525879,109.550003051758,103.5,109,29950320,99.0821228027344
2023-10-26,110.300003051758,116.699996948242,109.449996948242,115.449996948242,37973880,104.94522857666
2023-10-27,112.75,115.099998474121,110.300003051758,113.75,36836220,103.399909973145
2023-10-30,111.400001525879,112.800003051758,108.75,110.150001525879,28168980,100.127479553223
2023-10-31,110.099998474121,112.599998474121,108.199996948242,108.5,23437860,98.6276092529297
2023-11-01,107.800003051758,107.900001525879,102.400001525879,102.849998474121,30644240,93.49169921875
2023-11-02,99.1500015258789,100.199996948242,97.3000030517578,97.5,25791020,88.6285018920898
2023-11-03,96.5500030517578,96.6999969482422,93.0500030517578,94.0999984741211,28572680,85.5378646850586
2023-11-06,93.5500030517578,94.8000030517578,92.5500030517578,93.0500030517578,20405640,84.5834121704102
2023-11-07,92.25,93.1999969482422,89.75,90.5,25558080,82.2654266357422
2023-11-08,90.1999969482422,92,89.6999969482422,90.3000030517578,23563320,82.083625793457
2023-11-09,89.9499969482422,92.9000015258789,89.0500030517578,92.5500030517578,33858800,84.1288986206055
2023-11-10,91.25,91.6999969482422,86.1999969482422,86.4000015258789,31431280,78.5384902954102
2023-11-13,87.4499969482422,88.5500030517578,86.4499969482422,87.1999969482422,21141760,79.2656936645508
2023-11-14,82.75,83.0999984741211,80.9499969482422,81.6999969482422,30752040,74.2661285400391
2023-11-15,80.4000015258789,82.3499984741211,80.0999984741211,81.5,29365140,74.0843353271484
2023-11-16,82.0999984741211,82.9499969482422,81.25,81.3499984741211,25612060,73.9479751586914
2023-11-17,81.9000015258789,82.5,80.6999969482422,81.4000015258789,22144440,73.9934310913086
2023-11-20,81.4499969482422,81.4499969482422,78,78.5,22744080,71.357307434082
2023-11-21,79.5500030517578,81,79.4499969482422,79.9499969482422,21888060,72.6753692626953
2023-11-22,78.75,79.6999969482422,77.1500015258789,79.0500030517578,22841820,71.8572616577148
2023-11-24,79.3499984741211,80.0500030517578,79,79.5,9941680,72.2663116455078
2023-11-27,79.8000030517578,80.25,78.4499969482422,79.6500015258789,18263740,72.4026641845703
2023-11-28,80.1999969482422,80.4499969482422,78.75,79.0999984741211,21507820,71.9027099609375
2023-11-29,77.6500015258789,79.5999984741211,76.75,79.4499969482422,23022280,72.2208633422852
2023-11-30,79.3499984741211,81.9499969482422,79.0500030517578,80.0999984741211,27073980,72.8117294311523
2023-12-01,80.8499984741211,81.9000015258789,79.0999984741211,79.5,24734480,72.2663116455078
2023-12-04,81.8499984741211,84,81.5500030517578,81.75,25053360,74.3115844726562
2023-12-05,83.0500030517578,83.1500015258789,80.4000015258789,81.1500015258789,22740020,73.7661819458008
2023-12-06,79.3499984741211,82.8499984741211,79.25,82.5999984741211,21647960,75.0842437744141
2023-12-07,80.8499984741211,81.5500030517578,78.75,79.25,22393260,72.0390625
2023-12-08,80.3499984741211,80.5,78,78.3000030517578,25656920,71.1755065917969
2023-12-11,78.5500030517578,78.6999969482422,76.0999984741211,76.3000030517578,19795600,69.3574905395508
2023-12-12,76.3000030517578,77,74.4499969482422,74.5,19822320,67.7212677001953
2023-12-13,74.0500030517578,74.4499969482422,71.3499984741211,71.6999969482422,29164740,65.1760330200195
2023-12-14,71.1500015258789,73.6500015258789,70.4499969482422,72.0500030517578,26268360,65.4941940307617
2023-12-15,71.6500015258789,71.9499969482422,70.3499984741211,71.25,23287500,64.766975402832
2023-12-18,70.8000030517578,71,69.1999969482422,69.6500015258789,19414720,63.3125610351562
2023-12-19,69.5,69.5999984741211,68.5999984741211,68.6999969482422,16537260,62.4489974975586
2023-12-20,67.75,70.3499984741211,66.6500015258789,70.3000030517578,26275580,63.9034156799316
2023-12-21,68.3499984741211,69.6999969482422,67.75,68,23677560,61.8126945495605
2023-12-22,67.4000015258789,68.6500015258789,66.9000015258789,67.6500015258789,17612560,61.4945449829102
2023-12-26,67.3000030517578,67.3499984741211,66.1500015258789,66.4499969482422,11637100,60.4037284851074
2023-12-27,66.4000015258789,66.8000030517578,65.9499969482422,66.0999984741211,17995520,60.085578918457
2023-12-28,65.6500015258789,66.5500030517578,65.5500030517578,66.3499984741211,12509360,60.3128280639648
2023-12-29,66.4499969482422,68.1999969482422,66.25,67.25,23914440,61.1309394836426
2024-01-02,69.0500030517578,71.9000015258789,68.9499969482422,70.6999969482422,25375640,64.2670211791992
2024-01-03,72.1500015258789,73.25,71.5999984741211,72.9499969482422,26349500,66.3122940063477
2024-01-04,74.1999969482422,74.3499984741211,72.4000015258789,74.1999969482422,22547240,67.4485626220703
2024-01-05,74.1999969482422,74.8000030517578,72.4499969482422,74,29199620,67.2667541503906
2024-01-08,73.3499984741211,73.4499969482422,69.3000030517578,69.4499969482422,23097920,63.1307640075684
2024-01-09,71.0500030517578,71.1999969482422,68.5999984741211,69.0999984741211,22149920,62.8125991821289
2024-01-10,68.9499969482422,69.4499969482422,67.1999969482422,67.6999969482422,19528240,61.5399971008301
2024-01-11,67.25,70,66.5,67.4499969482422,31011380,61.3127326965332
2024-01-12,66.9499969482422,68.0999984741211,66.5500030517578,67.3499984741211,22654600,61.2218399047852
2024-01-16,68,68.75,66.6500015258789,67.4499969482422,26766740,61.3127326965332
2024-01-17,69.1500015258789,70.75,68.4000015258789,68.5999984741211,28271780,62.3581047058105
2024-01-18,67.0999984741211,67.75,65.5,65.75,32515940,59.7674255371094
2024-01-19,64.8000030517578,65.0500030517578,61.8499984741211,61.9000015258789,32445580,56.2677307128906
2024-01-22,61,62,60.4000015258789,61.7000007629395,22767620,56.0859298706055
2024-01-23,61.4500007629395,62.25,60.9000015258789,60.9500007629395,18589820,55.4041748046875
2024-01-24,59.2999992370605,60.2000007629395,58.25,59.9500007629395,34697560,54.4951667785645
2024-01-25,59,60.9000015258789,58.7000007629395,59.8499984741211,28926260,54.4042663574219
2024-01-26,60.7000007629395,61.25,59.9500007629395,60.9500007629395,22612100,55.4041748046875
2024-01-29,60.7999992370605,61.0999984741211,59.0499992370605,59.1500015258789,18321820,53.7679595947266
2024-01-30,59.5999984741211,60.75,59.3499984741211,60.3499984741211,19069160,54.8587684631348
2024-01-31,62.2999992370605,64,61.4000015258789,63.9000015258789,35445320,58.0857543945312
2024-02-01,63.2000007629395,63.6500015258789,61.5499992370605,61.7000007629395,32275200,56.0859298706055
2024-02-02,61,61.4000015258789,58.1500015258789,58.5999984741211,37953060,53.2680015563965
2024-02-05,58.7000007629395,60.3499984741211,58.4500007629395,58.9000015258789,31129380,53.540699005127
2024-02-06,58.5,60.2999992370605,58.25,59.2999992370605,24648280,53.9043083190918
2024-02-07,58.2000007629395,58.75,57.1500015258789,57.5499992370605,24877340,52.3135414123535
2024-02-08,57.5499992370605,57.8499984741211,56.9500007629395,57.25,15998940,52.0408363342285
2024-02-09,56.8499984741211,57.2000007629395,55.2999992370605,55.5999984741211,20721700,50.5409660339355
2024-02-12,55.7000007629395,56.5999984741211,54.8499984741211,56.2999992370605,20603540,51.1772766113281
2024-02-13,59.4500007629395,60.25,57.9000015258789,59,33456300,53.6316032409668
2024-02-14,57.8499984741211,58.8499984741211,56.9000015258789,57.0499992370605,24251000,51.8590354919434
2024-02-15,56.9000015258789,57.9500007629395,56.5,56.6500015258789,19756440,51.4954299926758
2024-02-16,56.5499992370605,58.5499992370605,56.5,58.25,27931100,52.9498443603516
2024-02-20,59.1500015258789,61.1500015258789,58.5,59.5999984741211,29481900,54.1770095825195
2024-02-21,60.7999992370605,62,60.2999992370605,60.3499984741211,28397600,54.8587684631348
2024-02-22,56.6500015258789,57,54.7000007629395,55.0999984741211,32184840,50.0864601135254
2024-02-23,54.5499992370605,56,54.2000007629395,55.5999984741211,24186720,50.5409660339355
2024-02-26,55.3499984741211,55.8499984741211,54.9500007629395,55.75,18512880,50.6773223876953
2024-02-27,55.4000015258789,56.4000015258789,55.25,55.3499984741211,20702840,50.313720703125
2024-02-28,56.2000007629395,56.7000007629395,55.75,56.25,20062420,51.1318283081055
2024-02-29,55.25,56.5,54.5,54.9500007629395,25483700,49.9501113891602
2024-03-01,54.6500015258789,54.6500015258789,52.1500015258789,52.4500007629395,33808820,47.6775894165039
2024-03-04,52.5,53.2000007629395,52.3499984741211,53.0999984741211,20344360,48.2684478759766
2024-03-05,54.25,56.8499984741211,54.25,55.9500007629395,31795780,50.8591270446777
2024-03-06,54.4000015258789,55.7000007629395,53.7000007629395,54.9000015258789,38361400,49.9046669006348
2024-03-07,53.7000007629395,54.25,52.0499992370605,52.5499992370605,32954080,47.7684936523438
2024-03-08,52.4500007629395,55.0999984741211,51.4000015258789,54.7999992370605,45113460,49.8137588500977
2024-03-11,55.4000015258789,56.2000007629395,55,55.4500007629395,27235280,50.4046211242676
2024-03-12,54.5999984741211,55.8499984741211,52.9500007629395,53.0499992370605,31624180,48.2229919433594
2024-03-13,53.5,54.75,53.4500007629395,54.4000015258789,23631060,49.4501533508301
2024-03-14,53.9500007629395,55.9000015258789,53.75,54.7999992370605,37473060,49.8137588500977
2024-03-15,56,57.2999992370605,55.75,56.7999992370605,31337960,51.6317863464355
2024-03-18,54.75,55.3499984741211,53.8499984741211,55.25,28592180,50.2228164672852
2024-03-19,56.0499992370605,56.8499984741211,54.7000007629395,54.8499984741211,29390760,49.8592071533203
2024-03-20,53.6500015258789,54.25,52,52.1500015258789,33419640,48.1243362426758
2024-03-21,50.4500007629395,51.5499992370605,50.25,51.5,27906100,47.5245170593262
2024-03-22,51.7000007629395,52,50.9500007629395,51.4000015258789,20472800,47.4322319030762
2024-03-25,52.3499984741211,52.7000007629395,51.4000015258789,51.9500007629395,16915680,47.9397735595703
2024-03-26,51.4500007629395,52.5499992370605,51.0999984741211,52.4000015258789,17662260,48.355037689209
2024-03-27,51.5,53.0999984741211,51.4000015258789,52,20612480,47.985912322998
2024-03-28,52.0499992370605,52.5,51.7999992370605,52.4000015258789,15022040,48.355037689209
2024-04-01,52.0999984741211,52.75,51.1500015258789,52.0499992370605,21597280,48.0320510864258
2024-04-02,53.8499984741211,54.5,53.2999992370605,53.4000015258789,22706560,49.2778434753418
2024-04-03,54.25,54.25,52.4000015258789,53.0999984741211,22556520,49.0010032653809
2024-04-04,51.6500015258789,55.7000007629395,51.4000015258789,55.5999984741211,30975040,51.3080139160156
